"FL_DATE","ORIGIN","DEST","DEP_TIME","ARR_TIME",
2017-01-01,AR-0323,SAZR,"019","24049",
2017-01-01,SAZF,SAZR,"019","24049",
2017-01-01,AR-0262,SAZR,"019","24049",
2017-01-01,AR-0082,SAZR,"019","24049",
2017-01-01,SAZT,SAZR,"019","24049",
2017-01-01,SAEA,SAZR,"019","24049",
2017-01-01,SAZC,SAZR,"019","24049",
2017-01-01,SA21,SAZR,"019","24049",
2017-01-01,SAZM,SAZR,"019","24049",
2017-01-01,AR-0061,SAZR,"019","24049",
2017-01-01,SAZH,SAZR,"019","24049",
2017-01-01,AR-0023,SAZR,"019","24049",
2017-01-01,SAZB,SAZR,"019","24049",
2017-01-01,SAZN,SAZR,"019","24049",
2017-01-01,SAHR,SAZR,"019","24049",
2017-01-01,SAZY,SAZR,"019","24049",
2017-01-01,SAVN,SAZR,"019","24049",
2017-01-01,SAVV,SAZR,"019","24049",
2017-01-01,AR-0238,SAZR,"019","24049",
2017-01-01,SAZS,SAZR,"019","24049",
2017-01-01,SAVE,SAZR,"019","24049",
2017-01-01,SAVT,SAZR,"019","24049",
2017-01-01,SA34,SAZR,"019","24049",
2017-01-01,SAVC,SAZR,"019","24049",
2017-01-01,AR-0019,SAZR,"019","24049",
2017-01-01,SADF,AR-0121,"019","24049",
2017-01-01,SAZR,AR-0121,"019","24049",
2017-01-01,SAZB,AR-0121,"019","24049",
2017-01-01,SAZN,AR-0121,"019","24049",
2017-01-01,SAOU,AR-0138,"019","24049",
2017-01-01,SAMR,AR-0138,"019","24049",
2017-01-01,SAZR,AR-0138,"019","24049",
2017-01-01,SAZN,AR-0138,"019","24049",
2017-01-01,SADF,AR-0323,"019","24049",
2017-01-01,SAZR,AR-0323,"019","24049",
2017-01-01,SADM,AR-0027,"019","24049",
2017-01-01,SAME,SCIE,"019","24049",
2017-01-01,SADF,SCIE,"019","24049",
2017-01-01,SABE,SCIE,"019","24049",
2017-01-01,SAZN,SCIE,"019","24049",
2017-01-01,SADF,SAZA,"019","24049",
2017-01-01,SADM,SAZA,"019","24049",
2017-01-01,SAZT,SAZA,"019","24049",
2017-01-01,SAZB,SAZA,"019","24049",
2017-01-01,SACO,SAZF,"019","24049",
2017-01-01,SANU,SAZF,"019","24049",
2017-01-01,SAAR,SAZF,"019","24049",
2017-01-01,SADF,SAZF,"019","24049",
2017-01-01,SABE,SAZF,"019","24049",
2017-01-01,SAMR,SAZF,"019","24049",
2017-01-01,SADM,SAZF,"019","24049",
2017-01-01,SAEZ,SAZF,"019","24049",
2017-01-01,SADL,SAZF,"019","24049",
2017-01-01,SAMM,SAZF,"019","24049",
2017-01-01,SAZR,SAZF,"019","24049",
2017-01-01,SAZV,SAZF,"019","24049",
2017-01-01,SAZT,SAZF,"019","24049",
2017-01-01,SAZM,SAZF,"019","24049",
2017-01-01,SAZB,SAZF,"019","24049",
2017-01-01,SAZN,SAZF,"019","24049",
2017-01-01,SAZS,SAZF,"019","24049",
2017-01-01,SABE,AR-0264,"019","24049",
2017-01-01,SADM,AR-0264,"019","24049",
2017-01-01,SAEZ,NZAA,"019","24049",
2017-01-01,SADF,AR-0172,"019","24049",
2017-01-01,SADL,AR-0172,"019","24049",
2017-01-01,SAZB,AR-0172,"019","24049",
2017-01-01,SAAC,AR-0296,"019","24049",
2017-01-01,SADF,AR-0296,"019","24049",
2017-01-01,SADM,AR-0296,"019","24049",
2017-01-01,SADL,AR-0296,"019","24049",
2017-01-01,SAZR,AR-0296,"019","24049",
2017-01-01,SAZM,AR-0296,"019","24049",
2017-01-01,SADF,AR-0262,"019","24049",
2017-01-01,SAZR,AR-0262,"019","24049",
2017-01-01,SADF,AR-0053,"019","24049",
2017-01-01,SAZT,AR-0053,"019","24049",
2017-01-01,SADF,AR-0082,"019","24049",
2017-01-01,SABE,AR-0082,"019","24049",
2017-01-01,SAZR,AR-0082,"019","24049",
2017-01-01,SASA,SAZV,"019","24049",
2017-01-01,SAAC,SAZV,"019","24049",
2017-01-01,SACO,SAZV,"019","24049",
2017-01-01,SAAV,SAZV,"019","24049",
2017-01-01,SAME,SAZV,"019","24049",
2017-01-01,SAAR,SAZV,"019","24049",
2017-01-01,SADF,SAZV,"019","24049",
2017-01-01,SABE,SAZV,"019","24049",
2017-01-01,SADM,SAZV,"019","24049",
2017-01-01,SADL,SAZV,"019","24049",
2017-01-01,SA36,SAZV,"019","24049",
2017-01-01,AR-0296,SAZV,"019","24049",
2017-01-01,SAZV,SAZV,"019","24049",
2017-01-01,SAZT,SAZV,"019","24049",
2017-01-01,SAZM,SAZV,"019","24049",
2017-01-01,AR-0061,SAZV,"019","24049",
2017-01-01,SAZB,SAZV,"019","24049",
2017-01-01,SAZN,SAZV,"019","24049",
2017-01-01,SAZS,SAZV,"019","24049",
2017-01-01,SAAP,SAZT,"019","24049",
2017-01-01,SAAR,SAZT,"019","24049",
2017-01-01,AR-0232,SAZT,"019","24049",
2017-01-01,SADF,SAZT,"019","24049",
2017-01-01,AR-0081,SAZT,"019","24049",
2017-01-01,AR-0175,SAZT,"019","24049",
2017-01-01,AR-0252,SAZT,"019","24049",
2017-01-01,SABE,SAZT,"019","24049",
2017-01-01,SADM,SAZT,"019","24049",
2017-01-01,SADQ,SAZT,"019","24049",
2017-01-01,SAEZ,SAZT,"019","24049",
2017-01-01,AR-0354,SAZT,"019","24049",
2017-01-01,AR-0253,SAZT,"019","24049",
2017-01-01,AR-0101,SAZT,"019","24049",
2017-01-01,SADL,SAZT,"019","24049",
2017-01-01,AR-0395,SAZT,"019","24049",
2017-01-01,SAZX,SAZT,"019","24049",
2017-01-01,AR-0373,SAZT,"019","24049",
2017-01-01,AR-0100,SAZT,"019","24049",
2017-01-01,SA36,SAZT,"019","24049",
2017-01-01,SAZG,SAZT,"019","24049",
2017-01-01,AR-0218,SAZT,"019","24049",
2017-01-01,SAEL,SAZT,"019","24049",
2017-01-01,SAZL,SAZT,"019","24049",
2017-01-01,SAZR,SAZT,"019","24049",
2017-01-01,SAZA,SAZT,"019","24049",
2017-01-01,SAZF,SAZT,"019","24049",
2017-01-01,AR-0296,SAZT,"019","24049",
2017-01-01,SAZV,SAZT,"019","24049",
2017-01-01,SAZT,SAZT,"019","24049",
2017-01-01,AR-0028,SAZT,"019","24049",
2017-01-01,AR-0393,SAZT,"019","24049",
2017-01-01,SAZC,SAZT,"019","24049",
2017-01-01,SAZM,SAZT,"019","24049",
2017-01-01,AR-0180,SAZT,"019","24049",
2017-01-01,SA14,SAZT,"019","24049",
2017-01-01,AR-0454,SAZT,"019","24049",
2017-01-01,AR-0447,SAZT,"019","24049",
2017-01-01,SAZH,SAZT,"019","24049",
2017-01-01,SAZB,SAZT,"019","24049",
2017-01-01,SAZN,SAZT,"019","24049",
2017-01-01,SAVV,SAZT,"019","24049",
2017-01-01,SAVY,SAZT,"019","24049",
2017-01-01,SADF,AR-0028,"019","24049",
2017-01-01,SADM,AR-0028,"019","24049",
2017-01-01,SADL,AR-0028,"019","24049",
2017-01-01,SAZT,AR-0028,"019","24049",
2017-01-01,SAZM,AR-0028,"019","24049",
2017-01-01,SAZN,AR-0369,"019","24049",
2017-01-01,SADF,AR-0393,"019","24049",
2017-01-01,SADM,AR-0393,"019","24049",
2017-01-01,SADL,AR-0393,"019","24049",
2017-01-01,SAZT,AR-0393,"019","24049",
2017-01-01,SAME,SAHS,"019","24049",
2017-01-01,SABE,SAHS,"019","24049",
2017-01-01,SAMR,SAHS,"019","24049",
2017-01-01,SAZN,SAHS,"019","24049",
2017-01-01,SADF,SAEA,"019","24049",
2017-01-01,SADM,SAEA,"019","24049",
2017-01-01,SAZR,SAEA,"019","24049",
2017-01-01,SAVV,SAEA,"019","24049",
2017-01-01,SAMM,SCGE,"019","24049",
2017-01-01,SAZN,SCGE,"019","24049",
2017-01-01,SASA,SAHC,"019","24049",
2017-01-01,SAME,SAHC,"019","24049",
2017-01-01,SABE,SAHC,"019","24049",
2017-01-01,SAZN,SAHC,"019","24049",
2017-01-01,SAZS,SAHC,"019","24049",
2017-01-01,SAME,SAZC,"019","24049",
2017-01-01,SAAR,SAZC,"019","24049",
2017-01-01,SAOC,SAZC,"019","24049",
2017-01-01,SAOU,SAZC,"019","24049",
2017-01-01,SADF,SAZC,"019","24049",
2017-01-01,SABE,SAZC,"019","24049",
2017-01-01,SADM,SAZC,"019","24049",
2017-01-01,SAZT,SAZC,"019","24049",
2017-01-01,SAZM,SAZC,"019","24049",
2017-01-01,SAZB,SAZC,"019","24049",
2017-01-01,SADF,AR-0115,"019","24049",
2017-01-01,SAZM,AR-0115,"019","24049",
2017-01-01,SADF,AR-0241,"019","24049",
2017-01-01,SAZB,AR-0241,"019","24049",
2017-01-01,SADF,SA13,"019","24049",
2017-01-01,SAZM,SA13,"019","24049",
2017-01-01,SAAV,SAZE,"019","24049",
2017-01-01,SADF,SAZE,"019","24049",
2017-01-01,SADM,SAZE,"019","24049",
2017-01-01,SAEZ,SAZE,"019","24049",
2017-01-01,SAZM,SAZE,"019","24049",
2017-01-01,SAZB,SAZE,"019","24049",
2017-01-01,SAZM,SAZJ,"019","24049",
2017-01-01,SAZR,AR-0122,"019","24049",
2017-01-01,SADF,AR-0150,"019","24049",
2017-01-01,SAZM,AR-0150,"019","24049",
2017-01-01,SADF,SA21,"019","24049",
2017-01-01,SAZR,SA21,"019","24049",
2017-01-01,SAVV,SA21,"019","24049",
2017-01-01,SADF,AR-0024,"019","24049",
2017-01-01,SADM,AR-0024,"019","24049",
2017-01-01,SAZM,AR-0024,"019","24049",
2017-01-01,SAZS,AR-0024,"019","24049",
2017-01-01,TJSJ,SAZM,"019","24049",
2017-01-01,SASJ,SAZM,"019","24049",
2017-01-01,SASA,SAZM,"019","24049",
2017-01-01,SARF,SAZM,"019","24049",
2017-01-01,AR-0161,SAZM,"019","24049",
2017-01-01,SANT,SAZM,"019","24049",
2017-01-01,SARP,SAZM,"019","24049",
2017-01-01,SARE,SAZM,"019","24049",
2017-01-01,SANH,SAZM,"019","24049",
2017-01-01,AR-0008,SAZM,"019","24049",
2017-01-01,SANE,SAZM,"019","24049",
2017-01-01,SANC,SAZM,"019","24049",
2017-01-01,SATR,SAZM,"019","24049",
2017-01-01,SANL,SAZM,"019","24049",
2017-01-01,SAAC,SAZM,"019","24049",
2017-01-01,SACO,SAZM,"019","24049",
2017-01-01,SBBG,SAZM,"019","24049",
2017-01-01,SACD,SAZM,"019","24049",
2017-01-01,SANU,SAZM,"019","24049",
2017-01-01,SAAV,SAZM,"019","24049",
2017-01-01,SUPU,SAZM,"019","24049",
2017-01-01,SAME,SAZM,"019","24049",
2017-01-01,SAAR,SAZM,"019","24049",
2017-01-01,SAOC,SAZM,"019","24049",
2017-01-01,SA32,SAZM,"019","24049",
2017-01-01,SAAN,SAZM,"019","24049",
2017-01-01,SA04,SAZM,"019","24049",
2017-01-01,AR-0062,SAZM,"019","24049",
2017-01-01,SADF,SAZM,"019","24049",
2017-01-01,AR-0175,SAZM,"019","24049",
2017-01-01,AR-0252,SAZM,"019","24049",
2017-01-01,SABE,SAZM,"019","24049",
2017-01-01,AR-0287,SAZM,"019","24049",
2017-01-01,SADP,SAZM,"019","24049",
2017-01-01,AR-0263,SAZM,"019","24049",
2017-01-01,AR-0240,SAZM,"019","24049",
2017-01-01,SADM,SAZM,"019","24049",
2017-01-01,SADQ,SAZM,"019","24049",
2017-01-01,SADZ,SAZM,"019","24049",
2017-01-01,SAEZ,SAZM,"019","24049",
2017-01-01,SUMU,SAZM,"019","24049",
2017-01-01,SULS,SAZM,"019","24049",
2017-01-01,AR-0354,SAZM,"019","24049",
2017-01-01,AR-0253,SAZM,"019","24049",
2017-01-01,SADL,SAZM,"019","24049",
2017-01-01,AR-0005,SAZM,"019","24049",
2017-01-01,AR-0375,SAZM,"019","24049",
2017-01-01,AR-0100,SAZM,"019","24049",
2017-01-01,SA36,SAZM,"019","24049",
2017-01-01,AR-0083,SAZM,"019","24049",
2017-01-01,SAZP,SAZM,"019","24049",
2017-01-01,AR-0218,SAZM,"019","24049",
2017-01-01,SAEL,SAZM,"019","24049",
2017-01-01,SAZI,SAZM,"019","24049",
2017-01-01,SAZD,SAZM,"019","24049",
2017-01-01,SAZL,SAZM,"019","24049",
2017-01-01,SAZR,SAZM,"019","24049",
2017-01-01,AR-0027,SAZM,"019","24049",
2017-01-01,SAZF,SAZM,"019","24049",
2017-01-01,AR-0264,SAZM,"019","24049",
2017-01-01,AR-0296,SAZM,"019","24049",
2017-01-01,SAZV,SAZM,"019","24049",
2017-01-01,SAZT,SAZM,"019","24049",
2017-01-01,AR-0028,SAZM,"019","24049",
2017-01-01,SAEA,SAZM,"019","24049",
2017-01-01,SAZC,SAZM,"019","24049",
2017-01-01,AR-0115,SAZM,"019","24049",
2017-01-01,SA13,SAZM,"019","24049",
2017-01-01,AR-0150,SAZM,"019","24049",
2017-01-01,AR-0024,SAZM,"019","24049",
2017-01-01,SAZM,SAZM,"019","24049",
2017-01-01,AR-0061,SAZM,"019","24049",
2017-01-01,AR-0391,SAZM,"019","24049",
2017-01-01,AR-0255,SAZM,"019","24049",
2017-01-01,SA14,SAZM,"019","24049",
2017-01-01,AR-0454,SAZM,"019","24049",
2017-01-01,SAZH,SAZM,"019","24049",
2017-01-01,SAZO,SAZM,"019","24049",
2017-01-01,SAZB,SAZM,"019","24049",
2017-01-01,SAZN,SAZM,"019","24049",
2017-01-01,SAVV,SAZM,"019","24049",
2017-01-01,SAZS,SAZM,"019","24049",
2017-01-01,SAVY,SAZM,"019","24049",
2017-01-01,SAVE,SAZM,"019","24049",
2017-01-01,SAVT,SAZM,"019","24049",
2017-01-01,SAVC,SAZM,"019","24049",
2017-01-01,SAWC,SAZM,"019","24049",
2017-01-01,SAWG,SAZM,"019","24049",
2017-01-01,SAWE,SAZM,"019","24049",
2017-01-01,SAWH,SAZM,"019","24049",
2017-01-01,SAZN,AR-0425,"019","24049",
2017-01-01,SADF,AR-0114,"019","24049",
2017-01-01,SADM,AR-0114,"019","24049",
2017-01-01,SAZR,AR-0114,"019","24049",
2017-01-01,SAZB,AR-0114,"019","24049",
2017-01-01,SAZN,AR-0114,"019","24049",
2017-01-01,SADF,AR-0061,"019","24049",
2017-01-01,SADM,AR-0061,"019","24049",
2017-01-01,SADL,AR-0061,"019","24049",
2017-01-01,SAZR,AR-0061,"019","24049",
2017-01-01,SAZV,AR-0061,"019","24049",
2017-01-01,SAZM,AR-0061,"019","24049",
2017-01-01,SAZB,AR-0061,"019","24049",
2017-01-01,SAZS,AR-0061,"019","24049",
2017-01-01,SADF,AR-0391,"019","24049",
2017-01-01,SADM,AR-0391,"019","24049",
2017-01-01,SAZM,AR-0391,"019","24049",
2017-01-01,SAZB,AR-0391,"019","24049",
2017-01-01,SADF,AR-0180,"019","24049",
2017-01-01,SAZT,AR-0180,"019","24049",
2017-01-01,SAZR,AR-0209,"019","24049",
2017-01-01,SABE,LCP,"019","24049",
2017-01-01,SAZN,LCP,"019","24049",
2017-01-01,SADF,AR-0355,"019","24049",
2017-01-01,SAZG,AR-0255,"019","24049",
2017-01-01,SADF,AR-0453,"019","24049",
2017-01-01,SAZB,AR-0453,"019","24049",
2017-01-01,SAAR,SA14,"019","24049",
2017-01-01,SADF,SA14,"019","24049",
2017-01-01,SABE,SA14,"019","24049",
2017-01-01,SADM,SA14,"019","24049",
2017-01-01,SAZT,SA14,"019","24049",
2017-01-01,SAZM,SA14,"019","24049",
2017-01-01,SADF,AR-0454,"019","24049",
2017-01-01,SABE,AR-0454,"019","24049",
2017-01-01,SADM,AR-0454,"019","24049",
2017-01-01,SAZT,AR-0454,"019","24049",
2017-01-01,SAZM,AR-0454,"019","24049",
2017-01-01,SAAV,AR-0447,"019","24049",
2017-01-01,SAAR,AR-0447,"019","24049",
2017-01-01,SADF,AR-0447,"019","24049",
2017-01-01,SAZT,AR-0447,"019","24049",
2017-01-01,SAZB,AR-0447,"019","24049",
2017-01-01,SAVV,AR-0447,"019","24049",
2017-01-01,SAVY,AR-0447,"019","24049",
2017-01-01,SAAR,AR-0063,"019","24049",
2017-01-01,SADF,AR-0063,"019","24049",
2017-01-01,SABE,AR-0063,"019","24049",
2017-01-01,SACO,SAZH,"019","24049",
2017-01-01,SAAR,SAZH,"019","24049",
2017-01-01,SAOC,SAZH,"019","24049",
2017-01-01,SADF,SAZH,"019","24049",
2017-01-01,SABE,SAZH,"019","24049",
2017-01-01,SAEZ,SAZH,"019","24049",
2017-01-01,SADL,SAZH,"019","24049",
2017-01-01,SAZR,SAZH,"019","24049",
2017-01-01,SAZT,SAZH,"019","24049",
2017-01-01,SAZM,SAZH,"019","24049",
2017-01-01,SAZB,SAZH,"019","24049",
2017-01-01,SAZN,SAZH,"019","24049",
2017-01-01,SAVV,SAZH,"019","24049",
2017-01-01,SAVE,SAZH,"019","24049",
2017-01-01,SAVT,SAZH,"019","24049",
2017-01-01,SADF,SA20,"019","24049",
2017-01-01,SAZN,SA20,"019","24049",
2017-01-01,SADF,AR-0432,"019","24049",
2017-01-01,SACO,SAZO,"019","24049",
2017-01-01,SAAR,SAZO,"019","24049",
2017-01-01,SADF,SAZO,"019","24049",
2017-01-01,SABE,SAZO,"019","24049",
2017-01-01,SADM,SAZO,"019","24049",
2017-01-01,SAEZ,SAZO,"019","24049",
2017-01-01,SADL,SAZO,"019","24049",
2017-01-01,SAZT,SAZO,"019","24049",
2017-01-01,SAZM,SAZO,"019","24049",
2017-01-01,SAZB,SAZO,"019","24049",
2017-01-01,SAZN,SAZO,"019","24049",
2017-01-01,SAZB,AR-0071,"019","24049",
2017-01-01,SAZY,AR-0144,"019","24049",
2017-01-01,SACO,KSUS,"019","24049",
2017-01-01,SAEZ,KSUS,"019","24049",
2017-01-01,SADF,AR-0023,"019","24049",
2017-01-01,SADM,AR-0023,"019","24049",
2017-01-01,SAZR,AR-0023,"019","24049",
2017-01-01,SAZB,AR-0023,"019","24049",
2017-01-01,SAZN,AR-0023,"019","24049",
2017-01-01,SAVV,AR-0023,"019","24049",
2017-01-01,SAVT,AR-0023,"019","24049",
2017-01-01,SASA,SAZB,"019","24049",
2017-01-01,SANT,SAZB,"019","24049",
2017-01-01,SARE,SAZB,"019","24049",
2017-01-01,SANL,SAZB,"019","24049",
2017-01-01,SACO,SAZB,"019","24049",
2017-01-01,SANU,SAZB,"019","24049",
2017-01-01,AR-0036,SAZB,"019","24049",
2017-01-01,SAAV,SAZB,"019","24049",
2017-01-01,SAAR,SAZB,"019","24049",
2017-01-01,SAOC,SAZB,"019","24049",
2017-01-01,AR-0066,SAZB,"019","24049",
2017-01-01,SA32,SAZB,"019","24049",
2017-01-01,AR-0345,SAZB,"019","24049",
2017-01-01,AR-0080,SAZB,"019","24049",
2017-01-01,SADF,SAZB,"019","24049",
2017-01-01,AR-0175,SAZB,"019","24049",
2017-01-01,SAAJ,SAZB,"019","24049",
2017-01-01,SABE,SAZB,"019","24049",
2017-01-01,SADP,SAZB,"019","24049",
2017-01-01,SADM,SAZB,"019","24049",
2017-01-01,SADZ,SAZB,"019","24049",
2017-01-01,AR-0158,SAZB,"019","24049",
2017-01-01,SAEZ,SAZB,"019","24049",
2017-01-01,AR-0354,SAZB,"019","24049",
2017-01-01,SADL,SAZB,"019","24049",
2017-01-01,AR-0083,SAZB,"019","24049",
2017-01-01,SAZP,SAZB,"019","24049",
2017-01-01,SAEL,SAZB,"019","24049",
2017-01-01,AR-0193,SAZB,"019","24049",
2017-01-01,SAZR,SAZB,"019","24049",
2017-01-01,SAZA,SAZB,"019","24049",
2017-01-01,SAZF,SAZB,"019","24049",
2017-01-01,SAZT,SAZB,"019","24049",
2017-01-01,AR-0393,SAZB,"019","24049",
2017-01-01,SAHS,SAZB,"019","24049",
2017-01-01,SAZC,SAZB,"019","24049",
2017-01-01,AR-0241,SAZB,"019","24049",
2017-01-01,AR-0304,SAZB,"019","24049",
2017-01-01,SAZE,SAZB,"019","24049",
2017-01-01,AR-0024,SAZB,"019","24049",
2017-01-01,SAZM,SAZB,"019","24049",
2017-01-01,AR-0114,SAZB,"019","24049",
2017-01-01,AR-0061,SAZB,"019","24049",
2017-01-01,AR-0355,SAZB,"019","24049",
2017-01-01,AR-0453,SAZB,"019","24049",
2017-01-01,AR-0447,SAZB,"019","24049",
2017-01-01,SAZH,SAZB,"019","24049",
2017-01-01,SAZO,SAZB,"019","24049",
2017-01-01,AR-0023,SAZB,"019","24049",
2017-01-01,SAZB,SAZB,"019","24049",
2017-01-01,AR-0113,SAZB,"019","24049",
2017-01-01,AR-0308,SAZB,"019","24049",
2017-01-01,SAZN,SAZB,"019","24049",
2017-01-01,SAZQ,SAZB,"019","24049",
2017-01-01,SAHR,SAZB,"019","24049",
2017-01-01,SA29,SAZB,"019","24049",
2017-01-01,AR-0292,SAZB,"019","24049",
2017-01-01,SAZY,SAZB,"019","24049",
2017-01-01,SAVN,SAZB,"019","24049",
2017-01-01,SAVV,SAZB,"019","24049",
2017-01-01,SAZS,SAZB,"019","24049",
2017-01-01,SAVY,SAZB,"019","24049",
2017-01-01,SAVE,SAZB,"019","24049",
2017-01-01,SAVT,SAZB,"019","24049",
2017-01-01,SA34,SAZB,"019","24049",
2017-01-01,SAVC,SAZB,"019","24049",
2017-01-01,AR-0019,SAZB,"019","24049",
2017-01-01,SA25,SAZB,"019","24049",
2017-01-01,SAWC,SAZB,"019","24049",
2017-01-01,SAWG,SAZB,"019","24049",
2017-01-01,SAWE,SAZB,"019","24049",
2017-01-01,SAWH,SAZB,"019","24049",
2017-01-01,SADF,AR-0113,"019","24049",
2017-01-01,SAZM,AR-0113,"019","24049",
2017-01-01,SAZB,AR-0113,"019","24049",
2017-01-01,SAZN,SCTC,"019","24049",
2017-01-01,SAZY,SCTC,"019","24049",
2017-01-01,SAVY,SCTC,"019","24049",
2017-01-01,SABE,LPPT,"019","24049",
2017-01-01,SAZB,AR-0308,"019","24049",
2017-01-01,SABE,SAZW,"019","24049",
2017-01-01,SAZB,SAZW,"019","24049",
2017-01-01,SAZN,SAZW,"019","24049",
2017-01-01,SABE,KIAD,"019","24049",
2017-01-01,SAEZ,KIAD,"019","24049",
2017-01-01,SAST,SAZN,"019","24049",
2017-01-01,SASJ,SAZN,"019","24049",
2017-01-01,SASA,SAZN,"019","24049",
2017-01-01,SARF,SAZN,"019","24049",
2017-01-01,SARC,SAZN,"019","24049",
2017-01-01,SARE,SAZN,"019","24049",
2017-01-01,SANH,SAZN,"019","24049",
2017-01-01,AR-0346,SAZN,"019","24049",
2017-01-01,SACO,SAZN,"019","24049",
2017-01-01,AR-0328,SAZN,"019","24049",
2017-01-01,SANU,SAZN,"019","24049",
2017-01-01,SAAV,SAZN,"019","24049",
2017-01-01,SAAP,SAZN,"019","24049",
2017-01-01,SAOM,SAZN,"019","24049",
2017-01-01,SAME,SAZN,"019","24049",
2017-01-01,SAAR,SAZN,"019","24049",
2017-01-01,SA16,SAZN,"019","24049",
2017-01-01,AR-0333,SAZN,"019","24049",
2017-01-01,SAOC,SAZN,"019","24049",
2017-01-01,SA17,SAZN,"019","24049",
2017-01-01,AR-0318,SAZN,"019","24049",
2017-01-01,SAOU,SAZN,"019","24049",
2017-01-01,SCEL,SAZN,"019","24049",
2017-01-01,AR-0345,SAZN,"019","24049",
2017-01-01,AR-0080,SAZN,"019","24049",
2017-01-01,SADF,SAZN,"019","24049",
2017-01-01,AR-0252,SAZN,"019","24049",
2017-01-01,SABE,SAZN,"019","24049",
2017-01-01,SAMR,SAZN,"019","24049",
2017-01-01,SADM,SAZN,"019","24049",
2017-01-01,SADZ,SAZN,"019","24049",
2017-01-01,AR-0158,SAZN,"019","24049",
2017-01-01,SAEZ,SAZN,"019","24049",
2017-01-01,SUMU,SAZN,"019","24049",
2017-01-01,SULS,SAZN,"019","24049",
2017-01-01,AR-0253,SAZN,"019","24049",
2017-01-01,SADL,SAZN,"019","24049",
2017-01-01,AR-0166,SAZN,"019","24049",
2017-01-01,AR-0257,SAZN,"019","24049",
2017-01-01,SAMM,SAZN,"019","24049",
2017-01-01,SAZG,SAZN,"019","24049",
2017-01-01,AR-0484,SAZN,"019","24049",
2017-01-01,SAZR,SAZN,"019","24049",
2017-01-01,AR-0121,SAZN,"019","24049",
2017-01-01,SCIE,SAZN,"019","24049",
2017-01-01,SAZF,SAZN,"019","24049",
2017-01-01,AR-0262,SAZN,"019","24049",
2017-01-01,SAZV,SAZN,"019","24049",
2017-01-01,SAZT,SAZN,"019","24049",
2017-01-01,AR-0369,SAZN,"019","24049",
2017-01-01,SAHS,SAZN,"019","24049",
2017-01-01,SCGE,SAZN,"019","24049",
2017-01-01,SAHC,SAZN,"019","24049",
2017-01-01,AR-0024,SAZN,"019","24049",
2017-01-01,SAZM,SAZN,"019","24049",
2017-01-01,LCP,SAZN,"019","24049",
2017-01-01,AR-0447,SAZN,"019","24049",
2017-01-01,SAZH,SAZN,"019","24049",
2017-01-01,SA20,SAZN,"019","24049",
2017-01-01,AR-0023,SAZN,"019","24049",
2017-01-01,SAZB,SAZN,"019","24049",
2017-01-01,SCTC,SAZN,"019","24049",
2017-01-01,SAZW,SAZN,"019","24049",
2017-01-01,SAZN,SAZN,"019","24049",
2017-01-01,AR-0035,SAZN,"019","24049",
2017-01-01,SAHZ,SAZN,"019","24049",
2017-01-01,SAHR,SAZN,"019","24049",
2017-01-01,SA29,SAZN,"019","24049",
2017-01-01,SAZY,SAZN,"019","24049",
2017-01-01,SAVA,SAZN,"019","24049",
2017-01-01,SAVN,SAZN,"019","24049",
2017-01-01,SAVV,SAZN,"019","24049",
2017-01-01,AR-0238,SAZN,"019","24049",
2017-01-01,SAZS,SAZN,"019","24049",
2017-01-01,SAVJ,SAZN,"019","24049",
2017-01-01,AR-0236,SAZN,"019","24049",
2017-01-01,SAVB,SAZN,"019","24049",
2017-01-01,SCPQ,SAZN,"019","24049",
2017-01-01,AR-0102,SAZN,"019","24049",
2017-01-01,SAVY,SAZN,"019","24049",
2017-01-01,SAVE,SAZN,"019","24049",
2017-01-01,SAVT,SAZN,"019","24049",
2017-01-01,SA34,SAZN,"019","24049",
2017-01-01,AR-0494,SAZN,"019","24049",
2017-01-01,SAVC,SAZN,"019","24049",
2017-01-01,AR-0019,SAZN,"019","24049",
2017-01-01,SCBA,SAZN,"019","24049",
2017-01-01,AR-0260,SAZN,"019","24049",
2017-01-01,SAWP,SAZN,"019","24049",
2017-01-01,SAVH,SAZN,"019","24049",
2017-01-01,SAWC,SAZN,"019","24049",
2017-01-01,SAWG,SAZN,"019","24049",
2017-01-01,SAWE,SAZN,"019","24049",
2017-01-01,SAWH,SAZN,"019","24049",
2017-01-01,SAZG,AR-0035,"019","24049",
2017-01-01,SAZR,AR-0035,"019","24049",
2017-01-01,SAZT,AR-0035,"019","24049",
2017-01-01,SAZB,AR-0035,"019","24049",
2017-01-01,SAZN,AR-0035,"019","24049",
2017-01-01,SAZY,AR-0035,"019","24049",
2017-01-01,SAVV,AR-0035,"019","24049",
2017-01-01,SAZS,AR-0035,"019","24049",
2017-01-01,SABE,SAHZ,"019","24049",
2017-01-01,SAZN,SAHZ,"019","24049",
2017-01-01,SAZY,SAHZ,"019","24049",
2017-01-01,SAME,SAZQ,"019","24049",
2017-01-01,SAAR,SAZQ,"019","24049",
2017-01-01,SADF,SAZQ,"019","24049",
2017-01-01,SADM,SAZQ,"019","24049",
2017-01-01,SADL,SAZQ,"019","24049",
2017-01-01,SAZR,SAZQ,"019","24049",
2017-01-01,SAZB,SAZQ,"019","24049",
2017-01-01,SAVV,SAZQ,"019","24049",
2017-01-01,SACO,SAHR,"019","24049",
2017-01-01,SANU,SAHR,"019","24049",
2017-01-01,SAME,SAHR,"019","24049",
